selection_rank,status,decision,model_id,candidate_name,model_kind,role,variant_name,leverage,allocation_fraction,target_notional_fraction_of_equity,expected_replay_notional_for_10000_equity,live_notional_for_10000_equity,notional_parity_passed,train_return,train_mdd,train_sharpe,train_sortino,train_smart_sortino,train_calmar,train_trade_event_count,train_turnover_proxy,train_return_per_turnover_proxy_bps,train_return_per_turnover_proxy_pass,validation_return,validation_mdd,validation_sharpe,validation_sortino,validation_smart_sortino,validation_calmar,validation_trade_event_count,validation_turnover_proxy,validation_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_pass,train_validation_return_ratio,locked_oos_return,locked_oos_mdd,locked_oos_sharpe,locked_oos_sortino,locked_oos_smart_sortino,locked_oos_calmar,locked_oos_trade_event_count,locked_oos_turnover_proxy,locked_oos_return_per_turnover_proxy_bps,locked_oos_return_per_turnover_proxy_pass,locked_oos_liquidation_count,locked_oos_account_wipeout_count,avg_bbo_spread_bps_assumption,bbo_spread_multiplier,return_per_turnover_proxy_threshold_bps,execution_efficiency_proxy_gate_pass,selection_eligible,calendar_quarantined,historical_oos_bucket_quarantined,primary_10bps_promotion_gate_pass,ready_for_paper,ready_for_real,real_money_execution,rejection_reasons,primary_10bps_gate_reasons,trade_filter_params
98,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_4p0x_0p125alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_1.5,4.0,0.125,0.5,5000.0,5000.0,True,0.04531288013717094,0.1755215513577386,0.31553335204792415,0.09312497876106425,0.07922013735392942,0.2581613470633966,476,238.0,1.9039025267718883,False,0.1263134860116042,0.04074068445638158,2.6393871694220756,0.8924119132926455,0.8574776854801118,15.253081930916535,103,51.5,24.52689048769013,True,0.35873350952413846,-0.019619548288614674,0.06206329448498823,-1.2997284040651444,-0.4510393709080054,-0.4246821947902095,-2.3228086317909717,56,28.0,-7.006981531648099,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_validation_return_ratio_0.3587_below_0.50;train_return_per_turnover_proxy_bps_1.904_not_above_10.000;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-7.007_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,"{""abs_factor_score_min"": 1.5}"
99,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_conservative_exit_5p0x_0p1alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_1.5,5.0,0.1,0.5,5000.0,5000.0,True,0.04531288013717094,0.1755215513577386,0.31553335204792415,0.09312497876106425,0.07922013735392942,0.2581613470633966,476,238.0,1.9039025267718883,False,0.1263134860116042,0.04074068445638158,2.6393871694220756,0.8924119132926455,0.8574776854801118,15.253081930916535,103,51.5,24.52689048769013,True,0.35873350952413846,-0.019619548288614674,0.06206329448498823,-1.2997284040651444,-0.4510393709080054,-0.4246821947902095,-2.3228086317909717,56,28.0,-7.006981531648099,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_validation_return_ratio_0.3587_below_0.50;train_return_per_turnover_proxy_bps_1.904_not_above_10.000;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-7.007_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,"{""abs_factor_score_min"": 1.5}"
100,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_conservative_exit_4p0x_0p125alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_1.5,4.0,0.125,0.5,5000.0,5000.0,True,0.04531288013717094,0.1755215513577386,0.31553335204792415,0.09312497876106425,0.07922013735392942,0.2581613470633966,476,238.0,1.9039025267718883,False,0.1263134860116042,0.04074068445638158,2.6393871694220756,0.8924119132926455,0.8574776854801118,15.253081930916535,103,51.5,24.52689048769013,True,0.35873350952413846,-0.019619548288614674,0.06206329448498823,-1.2997284040651444,-0.4510393709080054,-0.4246821947902095,-2.3228086317909717,56,28.0,-7.006981531648099,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_validation_return_ratio_0.3587_below_0.50;train_return_per_turnover_proxy_bps_1.904_not_above_10.000;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-7.007_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,"{""abs_factor_score_min"": 1.5}"
101,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_quality_single_pair_6p0x_0p075alloc,alpha_zoo_quality_single_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_1.5,6.0,0.075,0.44999999999999996,4500.0,4500.0,True,0.16272593328878093,0.11235977846963978,1.0160122608719844,0.2936109567143427,0.2639532302384092,1.4482578686531529,405,182.24999999999997,8.928720619411848,False,0.004308514112719264,0.05007188050004687,0.2212874994525559,0.047583918079788685,0.04531491506765147,0.35192795090942974,86,38.699999999999996,1.1133111402375362,False,37.76845776329105,0.00786555736320782,0.048148685179495825,0.551951340817665,0.16767195169284813,0.15996962459971434,1.3185807754637568,53,23.849999999999998,3.2979276156007633,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,True,False,False,False,validation_return_0.0043_below_0.02;train_return_per_turnover_proxy_bps_8.929_not_above_10.000;validation_return_per_turnover_proxy_bps_1.113_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_3.298_not_above_10.000,,"{""abs_factor_score_min"": 1.5}"
102,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_quality_single_pair_3p0x_0p15alloc,alpha_zoo_quality_single_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_1.5,3.0,0.15,0.44999999999999996,4500.0,4500.0,True,0.16272593328878093,0.11235977846963978,1.0160122608719844,0.2936109567143427,0.2639532302384092,1.4482578686531529,405,182.24999999999997,8.928720619411848,False,0.004308514112719264,0.05007188050004687,0.2212874994525559,0.047583918079788685,0.04531491506765147,0.35192795090942974,86,38.699999999999996,1.1133111402375362,False,37.76845776329105,0.00786555736320782,0.048148685179495825,0.551951340817665,0.16767195169284813,0.15996962459971434,1.3185807754637568,53,23.849999999999998,3.2979276156007633,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,True,False,False,False,validation_return_0.0043_below_0.02;train_return_per_turnover_proxy_bps_8.929_not_above_10.000;validation_return_per_turnover_proxy_bps_1.113_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_3.298_not_above_10.000,,"{""abs_factor_score_min"": 1.5}"
103,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_long_abs_score_ge_2p5_alpha_zoo_slow_residual_pair_4p0x_0p2alloc,alpha_zoo_slow_residual_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_long_abs_score_ge_2.5,4.0,0.2,0.8,8000.0,8000.0,True,0.1253458204211957,0.04378546270538217,1.0755689720032644,0.1074448546358959,0.10293768065844693,2.8627268658688405,16,12.8,97.92642220405912,True,0.0057324924159043444,5.049771636023159e-05,1.9980234954019451,4.928300393397385,4.928051538048608,465.30560968154845,2,1.6,35.82807759940215,True,21.865850196928942,-0.008307478809759683,0.010626334812376959,-2.1330433307106866,-0.06542729626854668,-0.06473935421511975,-5.969954625741571,2,1.6,-51.92174256099802,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_16_below_80;validation_trade_event_count_2_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0057_below_0.02;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-51.922_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 2.5, ""side"": ""LONG""}"
104,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_family_crypto_residual_reversal_abs_score_ge_1p5_alpha_zoo_high_confidence_long_only_7p0x_0p2alloc,alpha_zoo_high_confidence_long_only,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,family_crypto_residual_reversal_abs_score_ge_1.5,7.0,0.2,1.4000000000000001,14000.000000000002,14000.000000000002,True,0.0467156984452477,0.1360160970439139,0.33736190815899175,0.04599614418417311,0.04048898981613205,0.3434571308877151,83,116.20000000000002,4.0202838593156365,False,0.12361015631685235,0.027312038407921218,2.651172067242851,0.45384145719183977,0.44177566330788975,22.175821129499827,18,25.200000000000003,49.05164933208425,True,0.37792767064787486,0.016312971739646853,0.01587918003139867,1.814655489905881,0.3218592920915943,0.31682831818804114,8.537168560118573,13,18.200000000000003,8.963171285520247,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,validation_trade_event_count_18_below_30;locked_oos_trade_event_count_13_below_20;train_validation_return_ratio_0.3779_below_0.50;train_return_per_turnover_proxy_bps_4.020_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_8.963_not_above_10.000;primary_10bps_promotion_gate_failed,train_calmar_not_above_locked_oos;train_calmar_not_above_validation;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_validation,"{""abs_factor_score_min"": 1.5, ""dominant_factor_family"": ""crypto_residual_reversal""}"
105,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_family_crypto_residual_reversal_abs_score_ge_1p5_alpha_zoo_high_confidence_long_only_8p0x_0p175alloc,alpha_zoo_high_confidence_long_only,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,family_crypto_residual_reversal_abs_score_ge_1.5,8.0,0.175,1.4,14000.0,14000.0,True,0.04671569844524637,0.136016097043914,0.33736190815898615,0.0459961441841723,0.04048898981613133,0.3434571308877051,83,116.19999999999999,4.020283859315523,False,0.12361015631685235,0.027312038407921218,2.651172067242851,0.45384145719183977,0.44177566330788975,22.175821129499827,18,25.2,49.05164933208426,True,0.37792767064786403,0.016312971739646853,0.01587918003139867,1.814655489905881,0.3218592920915943,0.31682831818804114,8.537168560118573,13,18.2,8.963171285520248,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,validation_trade_event_count_18_below_30;locked_oos_trade_event_count_13_below_20;train_validation_return_ratio_0.3779_below_0.50;train_return_per_turnover_proxy_bps_4.020_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_8.963_not_above_10.000;primary_10bps_promotion_gate_failed,train_calmar_not_above_locked_oos;train_calmar_not_above_validation;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_validation,"{""abs_factor_score_min"": 1.5, ""dominant_factor_family"": ""crypto_residual_reversal""}"
106,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_quality_single_pair_4p0x_0p1alloc,alpha_zoo_quality_single_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_1.5,4.0,0.1,0.4,4000.0,4000.0,True,0.1450263496834845,0.10040373594792332,1.0171167764893905,0.2939219199992796,0.26710370966351343,1.4444318063892134,405,162.0,8.9522438076225,False,0.003960010897929855,0.04461085471078587,0.22140759849147146,0.047609900230754745,0.04557668534273097,0.3628643709296613,86,34.4,1.1511659587005394,False,36.622714790835246,0.007083553364734652,0.04290009121903039,0.5517002931070537,0.16758598436150077,0.16069227126599633,1.3291875246512677,53,21.200000000000003,3.3412987569503074,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,True,False,False,False,validation_return_0.0040_below_0.02;train_return_per_turnover_proxy_bps_8.952_not_above_10.000;validation_return_per_turnover_proxy_bps_1.151_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_3.341_not_above_10.000,,"{""abs_factor_score_min"": 1.5}"
107,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_quality_single_pair_2p0x_0p2alloc,alpha_zoo_quality_single_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_1.5,2.0,0.2,0.4,4000.0,4000.0,True,0.1450263496834845,0.10040373594792332,1.0171167764893905,0.2939219199992796,0.26710370966351343,1.4444318063892134,405,162.0,8.9522438076225,False,0.003960010897929855,0.04461085471078587,0.22140759849147146,0.047609900230754745,0.04557668534273097,0.3628643709296613,86,34.4,1.1511659587005394,False,36.622714790835246,0.007083553364734652,0.04290009121903039,0.5517002931070537,0.16758598436150077,0.16069227126599633,1.3291875246512677,53,21.200000000000003,3.3412987569503074,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,True,False,False,False,validation_return_0.0040_below_0.02;train_return_per_turnover_proxy_bps_8.952_not_above_10.000;validation_return_per_turnover_proxy_bps_1.151_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_3.341_not_above_10.000,,"{""abs_factor_score_min"": 1.5}"
108,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_long_family_volume_vwap_pressure_alpha_zoo_slow_residual_pair_6p0x_0p15alloc,alpha_zoo_slow_residual_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_long_family_volume_vwap_pressure,6.0,0.15,0.8999999999999999,9000.0,9000.0,True,0.07115704701959058,0.029622447669123475,0.739364015476774,0.09721878168367865,0.09442177752025915,2.402132592633798,30,26.999999999999996,26.354461859107627,True,0.05088881412179247,0.002987441681582055,2.782015556179117,1.0361007086496776,1.0330146376634375,74.79705049096921,7,6.299999999999999,80.77589543141663,True,1.3982846377455376,-0.03905656898441001,0.03907811278472817,-6.4926149590292885,-0.5895566726500076,-0.5673843625384393,-6.877271802593484,11,9.899999999999999,-39.45107978223234,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_30_below_80;validation_trade_event_count_7_below_30;locked_oos_trade_event_count_11_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-39.451_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""dominant_factor_family"": ""volume_vwap_pressure"", ""side"": ""LONG""}"
109,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_long_abs_score_ge_2p5_alpha_zoo_slow_residual_pair_6p0x_0p125alloc,alpha_zoo_slow_residual_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_long_abs_score_ge_2.5,6.0,0.125,0.75,7500.0,7500.0,True,0.11748214196159079,0.04109036081962146,1.075568972003268,0.10744485463589654,0.10320415852405761,2.85911682492432,16,12.0,97.90178496799233,True,0.005374228751777954,4.734160908770324e-05,1.9980234954019505,4.928300393398855,4.928067090773086,465.0520729192731,2,1.5,35.828191678519694,True,21.86027937919915,-0.007786802071915622,0.009962188886603496,-2.1330433307106538,-0.06542729626854582,-0.06478192648050893,-5.979458234647716,2,1.5,-51.912013812770816,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_16_below_80;validation_trade_event_count_2_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0054_below_0.02;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-51.912_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 2.5, ""side"": ""LONG""}"
110,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_long_abs_score_ge_2p5_alpha_zoo_slow_residual_pair_5p0x_0p15alloc,alpha_zoo_slow_residual_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_long_abs_score_ge_2.5,5.0,0.15,0.75,7500.0,7500.0,True,0.11748214196159079,0.04109036081962146,1.075568972003268,0.10744485463589654,0.10320415852405761,2.85911682492432,16,12.0,97.90178496799233,True,0.005374228751777954,4.734160908770324e-05,1.9980234954019505,4.928300393398855,4.928067090773086,465.0520729192731,2,1.5,35.828191678519694,True,21.86027937919915,-0.007786802071915622,0.009962188886603496,-2.1330433307106538,-0.06542729626854582,-0.06478192648050893,-5.979458234647716,2,1.5,-51.912013812770816,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_16_below_80;validation_trade_event_count_2_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0054_below_0.02;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-51.912_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 2.5, ""side"": ""LONG""}"
